Geneid,Test_Sample1,Test_Sample2,Test_Sample3,Control_Sample1,Control_Sample2,Control_Sample3
ENSMUSG00000078504,0,0,0,0,0,0
ENSMUSG00000083998,0,0,0,0,0,0
ENSMUSG00000066026,4158,3220,3340,2727,1889,2482
ENSMUSG00000103911,0,0,0,0,0,0
ENSMUSG00000020220,4872,3762,5101,3064,3580,5256
ENSMUSG00000028599,5444,7676,6012,3178,5580,4938
ENSMUSG00000028602,0,56,0,0,0,86
ENSMUSG00000082758,0,0,0,0,0,0
ENSMUSG00000084272,0,0,0,0,0,0
ENSMUSG00000082082,0,0,0,0,0,0
ENSMUSG00000083081,0,0,0,0,0,0
ENSMUSG00000087076,0,0,0,0,0,0
ENSMUSG00000078503,0,0,0,0,0,0
ENSMUSG00000096864,0,0,0,0,0,0
ENSMUSG00000082352,0,0,0,0,0,0
ENSMUSG00000083454,8,8,13,1,4,22
ENSMUSG00000080732,0,0,0,27,0,0
ENSMUSG00000078502,214,55,536,50,237,292
ENSMUSG00000083562,0,0,0,1,0,0
ENSMUSG00000081885,0,1,0,0,0,0
ENSMUSG00000095517,0,0,0,0,0,0
ENSMUSG00000058186,0,0,0,0,0,0
ENSMUSG00000082615,0,0,0,0,0,0
ENSMUSG00000084279,0,0,0,0,0,0
ENSMUSG00000082334,0,0,0,0,0,0
ENSMUSG00000087513,0,0,0,0,0,0
ENSMUSG00000094417,0,0,0,0,0,0
ENSMUSG00000094177,0,0,0,0,0,0
ENSMUSG00000084350,294,533,285,53,353,204
ENSMUSG00000096233,52,0,2,76,4,0
ENSMUSG00000083235,0,19,0,0,0,27
ENSMUSG00000078500,0,0,0,0,0,0
ENSMUSG00000081595,0,0,0,0,0,0
ENSMUSG00000082195,73,0,0,2,0,0
ENSMUSG00000083733,0,0,0,0,0,0
ENSMUSG00000066009,0,0,0,0,0,0
ENSMUSG00000066007,0,0,0,0,0,0
ENSMUSG00000086654,0,0,0,0,0,0
ENSMUSG00000081522,0,0,0,0,0,0
ENSMUSG00000081671,0,0,1,20,0,0
ENSMUSG00000084127,0,0,0,0,0,0
ENSMUSG00000085525,24,78,0,0,0,1
ENSMUSG00000081460,0,0,0,0,0,0
ENSMUSG00000095096,0,0,0,0,0,0
ENSMUSG00000070605,413,320,329,209,238,318
ENSMUSG00000073716,18,78,134,0,0,0
ENSMUSG00000081998,0,0,0,0,0,0
ENSMUSG00000056300,0,0,0,0,0,0
ENSMUSG00000086046,0,0,0,0,0,0
ENSMUSG00000095865,2,0,1,20,0,0
ENSMUSG00000083038,2,0,0,1,0,0
ENSMUSG00000096366,0,0,0,0,0,0
ENSMUSG00000095460,0,0,0,0,0,0
ENSMUSG00000063245,130,75,54,44,37,102
ENSMUSG00000078498,0,0,0,0,0,0
ENSMUSG00000078497,0,0,0,0,0,0
ENSMUSG00000096354,0,0,0,0,0,0
ENSMUSG00000082248,0,0,0,0,0,0
ENSMUSG00000093975,0,0,0,0,0,0
ENSMUSG00000078496,0,2,0,0,0,0
ENSMUSG00000081301,0,0,0,0,0,0
ENSMUSG00000096440,0,0,0,0,0,0
ENSMUSG00000082599,0,0,0,0,0,0
ENSMUSG00000065999,0,0,0,0,0,0
ENSMUSG00000066000,1,0,18,4,0,36
ENSMUSG00000028648,104,64,224,71,48,309
ENSMUSG00000023075,780,775,975,604,748,431
ENSMUSG00000043333,0,0,0,0,0,35
ENSMUSG00000086275,0,0,0,0,0,0
ENSMUSG00000082310,0,0,0,0,0,0
ENSMUSG00000073761,0,0,0,0,0,0
ENSMUSG00000080993,70,44,20,33,0,26
ENSMUSG00000028647,213,182,253,379,60,425
ENSMUSG00000085875,238,162,410,468,142,537
ENSMUSG00000028646,2014,2030,1856,1907,2010,1918
ENSMUSG00000082515,24,28,14,46,0,72
ENSMUSG00000103541,0,0,0,0,0,0
ENSMUSG00000086087,0,0,0,0,0,0
ENSMUSG00000086955,0,0,0,0,0,0
ENSMUSG00000086978,0,0,0,0,0,0
ENSMUSG00002074918,0,0,0,0,0,0
ENSMUSG00000098760,0,0,0,0,0,0
ENSMUSG00000073759,100,0,0,0,0,0
ENSMUSG00000090125,0,0,0,24,0,0
ENSMUSG00000028907,890,360,853,220,277,869
ENSMUSG00002075570,28,34,65,60,19,51
ENSMUSG00000032643,359,424,620,284,472,848
ENSMUSG00000028902,478,267,124,574,266,154
ENSMUSG00000083104,0,0,103,0,0,0
ENSMUSG00000076271,0,0,0,0,0,0
ENSMUSG00000086589,0,0,88,0,0,0
ENSMUSG00002075477,0,0,0,0,0,0
ENSMUSG00000028894,158,331,333,461,144,573
ENSMUSG00000076119,0,0,0,0,0,0
ENSMUSG00000028890,832,508,780,474,466,619
ENSMUSG00002075098,32,0,0,0,0,0
ENSMUSG00000078570,0,2,0,0,0,0
ENSMUSG00000028889,28,10,7,0,119,83
ENSMUSG00000042763,0,0,0,54,0,0
ENSMUSG00000028876,0,0,0,53,0,0
ENSMUSG00000085263,0,0,0,0,0,0
ENSMUSG00000028873,412,415,240,357,152,460
ENSMUSG00000044730,235,74,138,311,122,44
ENSMUSG00000087011,0,0,0,0,0,0
ENSMUSG00000028871,0,0,0,0,0,0
ENSMUSG00000028869,273,582,263,597,309,362
ENSMUSG00000080934,0,0,0,0,0,0
ENSMUSG00000042707,0,0,16,0,0,0
ENSMUSG00000050213,66,70,96,79,149,68
ENSMUSG00000086342,0,10,0,1,0,0
ENSMUSG00000028863,273,110,218,46,222,90
ENSMUSG00000042677,738,690,1103,470,604,787
ENSMUSG00000087010,0,0,0,0,0,0
ENSMUSG00000001985,0,0,1,0,0,0
ENSMUSG00000082062,3,10,10,2,8,56
ENSMUSG00000119232,1,0,0,0,0,0
ENSMUSG00000085562,0,0,0,0,0,0
ENSMUSG00000028859,172,554,237,118,165,266
ENSMUSG00000028861,366,549,659,108,234,218
ENSMUSG00000042616,0,0,115,0,0,16
ENSMUSG00000079942,2,23,50,53,4,36
ENSMUSG00000050188,46,62,22,0,0,56
ENSMUSG00000042608,0,140,132,198,70,59
ENSMUSG00000086961,0,0,0,0,0,0
ENSMUSG00000050212,0,0,0,0,0,0
ENSMUSG00000073758,0,0,28,0,0,0
ENSMUSG00000043962,2575,2312,2840,1942,2300,1923
ENSMUSG00000084504,0,8,57,0,0,0
ENSMUSG00000028849,1422,2464,1806,1667,1325,1549
ENSMUSG00000028847,352,297,401,178,552,262
ENSMUSG00000056174,0,0,0,0,0,0
ENSMUSG00000042558,42,110,5,75,54,0
ENSMUSG00000028845,0,0,0,0,0,0
ENSMUSG00000087394,0,0,0,0,0,0
ENSMUSG00000028842,3004,2079,2143,2049,2038,2301
ENSMUSG00000041530,1495,1250,1277,1221,377,717
ENSMUSG00000084099,0,1,2,0,0,21
ENSMUSG00000082381,85,40,8,0,58,0
ENSMUSG00000042500,261,433,387,268,343,491
ENSMUSG00000083461,0,0,0,0,0,0
ENSMUSG00000082888,0,2,0,0,0,0
ENSMUSG00000042489,905,446,422,354,352,387
ENSMUSG00000098831,0,0,0,0,0,0
ENSMUSG00000081319,0,0,0,0,0,0
ENSMUSG00000073755,203,216,151,160,12,124
ENSMUSG00000081210,0,0,0,0,0,1
ENSMUSG00000028837,599,592,546,636,275,368
ENSMUSG00000042477,0,0,18,0,0,0
ENSMUSG00000042380,87,30,1,0,0,36
ENSMUSG00000087987,0,0,0,0,0,0
ENSMUSG00000082047,0,0,0,0,0,0
ENSMUSG00000050234,0,0,0,8,0,0
ENSMUSG00000042367,0,0,0,0,0,0
ENSMUSG00000046623,0,0,0,0,0,12
ENSMUSG00000042357,0,0,0,0,0,0
ENSMUSG00000079998,0,0,0,0,0,0
ENSMUSG00000087510,0,0,0,0,0,0
ENSMUSG00000028813,0,0,0,0,0,0
ENSMUSG00000028804,0,0,0,55,0,14
ENSMUSG00000087459,0,0,0,0,0,0
ENSMUSG00000048686,0,0,0,0,0,0
ENSMUSG00000085717,0,0,0,0,0,0
ENSMUSG00000061894,102,204,79,217,308,75
ENSMUSG00000062545,0,0,0,0,0,0
ENSMUSG00000084891,0,0,0,38,0,0
ENSMUSG00000028796,594,948,972,722,655,497
ENSMUSG00000028794,0,54,1,0,10,0
ENSMUSG00000028799,165,148,239,105,137,166
ENSMUSG00000085701,0,0,0,0,0,0
ENSMUSG00000081792,2,0,0,0,0,78
ENSMUSG00000082407,0,0,0,0,0,0
ENSMUSG00000083930,0,0,2,0,0,2
ENSMUSG00000084059,0,0,0,0,0,0
ENSMUSG00000083403,0,0,0,0,0,0
ENSMUSG00000073791,112,70,0,78,19,0
ENSMUSG00000084478,0,0,0,0,0,0
ENSMUSG00000025791,262,353,130,7,336,284
ENSMUSG00000040616,94,285,24,133,106,22
ENSMUSG00000085574,0,0,0,70,0,0
ENSMUSG00000073728,0,0,44,1,0,0
ENSMUSG00000040606,0,0,0,0,0,0
ENSMUSG00000087525,0,0,0,0,0,0
ENSMUSG00000085816,0,0,0,0,0,0
ENSMUSG00000082704,31,0,0,0,0,0
ENSMUSG00000087614,0,0,0,0,0,0
ENSMUSG00000081177,0,0,0,0,0,0
ENSMUSG00000081504,0,0,0,0,0,0
ENSMUSG00000081542,0,0,0,0,0,0
ENSMUSG00000077403,0,0,0,0,0,0
ENSMUSG00000028251,126,74,491,54,200,234
ENSMUSG00000028426,1798,1963,2341,1312,1223,1612
ENSMUSG00000084144,0,0,0,64,0,0
ENSMUSG00000084404,0,0,0,0,0,0
ENSMUSG00000087070,0,0,0,0,0,0
ENSMUSG00000086346,0,0,0,0,0,0
ENSMUSG00000077635,0,0,0,0,0,0
ENSMUSG00000082952,0,0,0,0,0,0
ENSMUSG00000003032,153,130,182,22,75,205
ENSMUSG00000066176,0,0,0,0,0,0
ENSMUSG00000085375,0,0,0,0,0,0
ENSMUSG00000028248,1464,1669,2154,1303,1366,1774
ENSMUSG00000081290,0,0,0,0,0,0
ENSMUSG00000085020,0,0,0,0,0,0
ENSMUSG00000082613,0,0,0,20,0,0
ENSMUSG00000028247,244,0,199,82,228,16
ENSMUSG00000028246,0,0,0,0,0,0
ENSMUSG00000080997,0,0,0,0,0,0
ENSMUSG00000082490,0,0,0,0,0,0
ENSMUSG00000083376,0,0,0,0,0,0
ENSMUSG00000040410,144,62,88,36,86,76
ENSMUSG00000077561,0,0,1,0,0,0
ENSMUSG00000103000,69,10,124,1,0,52
ENSMUSG00000095139,0,0,2,0,0,0
ENSMUSG00000107859,0,0,0,0,0,4
ENSMUSG00000081810,0,0,0,1,0,0
ENSMUSG00000083514,0,0,0,0,0,0
ENSMUSG00000080762,0,0,0,0,0,0
ENSMUSG00002076522,0,0,0,0,0,0
ENSMUSG00000028244,0,0,0,0,0,0
ENSMUSG00000087098,0,0,0,0,0,0
ENSMUSG00000083785,0,0,0,0,0,0
ENSMUSG00000082876,0,18,53,0,0,0
ENSMUSG00002075723,0,0,0,0,0,0
ENSMUSG00000084179,0,0,0,0,0,0
ENSMUSG00000100395,0,0,0,0,0,0
ENSMUSG00000083154,0,0,0,0,0,0
ENSMUSG00000081148,0,0,0,0,0,0
ENSMUSG00000099150,0,0,0,0,0,0
ENSMUSG00000045751,287,168,217,133,330,311
ENSMUSG00000055296,2937,2191,2079,1817,1169,1833
ENSMUSG00000045589,0,0,0,1,0,0
ENSMUSG00000028434,0,0,20,0,0,56
ENSMUSG00000040387,0,0,0,0,0,0
ENSMUSG00000085967,0,0,0,0,0,0
ENSMUSG00000087399,0,0,0,0,0,0
ENSMUSG00000028261,138,142,140,0,82,74
ENSMUSG00000046219,0,0,0,0,0,0
ENSMUSG00000038764,151,192,95,276,36,104
ENSMUSG00000040372,0,0,0,0,0,0
ENSMUSG00000085885,0,3,11,0,0,0
ENSMUSG00000085654,0,0,0,0,0,0
ENSMUSG00000087044,0,0,0,0,0,0
ENSMUSG00000028259,0,0,0,0,49,0
ENSMUSG00000095042,1,6,8,1,0,2
ENSMUSG00000081540,0,0,0,0,0,0
ENSMUSG00000090053,4,0,0,38,0,0
ENSMUSG00000081615,0,0,0,0,0,0
ENSMUSG00000089945,0,0,0,0,9,0
ENSMUSG00000040359,557,298,246,164,459,319
ENSMUSG00000038729,34,0,0,0,0,0
ENSMUSG00000083737,0,0,0,0,0,0
ENSMUSG00000081786,0,0,0,0,0,0
ENSMUSG00000082451,0,0,0,0,0,0
ENSMUSG00000089327,0,0,0,0,0,0
ENSMUSG00000081369,0,0,0,0,0,0
ENSMUSG00000081789,1,0,0,0,0,0
ENSMUSG00000073846,0,0,0,0,0,0
ENSMUSG00000065040,0,0,0,0,0,0
ENSMUSG00002076792,0,0,0,0,0,0
ENSMUSG00000096195,0,0,0,0,0,0
ENSMUSG00000052117,51,0,0,0,0,0
ENSMUSG00000055373,0,0,0,0,0,0
ENSMUSG00000065048,0,0,0,0,0,0
ENSMUSG00000083835,0,0,0,0,0,0
ENSMUSG00002075069,0,0,0,0,0,0
ENSMUSG00000084018,0,0,0,1,0,0
ENSMUSG00000088547,0,0,0,0,0,0
ENSMUSG00000040520,562,734,732,529,569,428
ENSMUSG00000096105,0,0,0,0,0,0
ENSMUSG00000082573,0,0,0,0,0,0
ENSMUSG00000081985,0,0,0,0,0,0
ENSMUSG00000082138,0,0,0,0,0,0
ENSMUSG00000086257,0,0,0,0,0,0
ENSMUSG00000083447,0,0,0,0,0,0
ENSMUSG00000080958,0,0,0,0,0,0
ENSMUSG00000084163,0,0,0,0,0,0
ENSMUSG00000095003,0,0,0,0,0,0
ENSMUSG00000082674,0,102,0,0,0,1
ENSMUSG00000080175,0,0,0,0,0,0
ENSMUSG00000082977,0,0,0,0,0,0
ENSMUSG00000082703,0,0,0,0,0,0
ENSMUSG00000077521,0,0,0,0,0,0
ENSMUSG00000082359,0,0,0,0,0,0
ENSMUSG00000081579,0,0,0,0,0,0
ENSMUSG00000084073,0,0,0,0,0,0
ENSMUSG00000083214,0,0,0,0,0,0
ENSMUSG00000081011,0,0,0,0,0,0
ENSMUSG00000028289,0,0,0,68,7,0
ENSMUSG00000086774,0,0,0,0,0,0
ENSMUSG00000087316,0,0,0,0,0,0
ENSMUSG00000086339,0,0,0,0,0,0
ENSMUSG00000080911,0,0,0,0,0,0
ENSMUSG00000082486,0,0,0,0,0,0
ENSMUSG00000082058,0,0,0,0,0,0
ENSMUSG00000080771,0,0,0,0,0,0
ENSMUSG00000087180,0,0,0,0,0,0
ENSMUSG00000085522,0,0,5,0,0,0
ENSMUSG00002075233,0,0,0,0,0,0
ENSMUSG00000082949,0,1,0,0,0,0
ENSMUSG00000065053,0,0,0,0,0,0
ENSMUSG00000082254,0,0,0,0,0,0
ENSMUSG00000086470,0,0,0,0,0,0
ENSMUSG00000043385,0,0,0,0,0,0
ENSMUSG00000028284,1775,717,1153,989,926,905
ENSMUSG00000084201,0,0,0,0,0,0
ENSMUSG00000084440,0,0,0,0,0,0
ENSMUSG00000082398,0,0,0,0,0,0
ENSMUSG00000083872,0,0,0,0,0,0
ENSMUSG00000083564,0,0,0,0,0,0
ENSMUSG00000040270,1,124,83,0,59,99
ENSMUSG00000087049,0,30,0,0,16,0
ENSMUSG00002075802,0,0,0,0,0,0
ENSMUSG00000086150,0,0,0,70,0,0
ENSMUSG00000051056,0,0,0,0,0,0
ENSMUSG00000081879,0,0,0,0,0,0
ENSMUSG00000028282,384,362,222,667,323,305
ENSMUSG00000081592,0,0,0,0,0,0
ENSMUSG00000050812,4405,2478,3823,3300,2348,3092
ENSMUSG00000058006,2067,1267,1720,1189,1084,1033
ENSMUSG00000045854,74,184,110,272,128,211
ENSMUSG00002075084,0,0,0,0,0,0
ENSMUSG00000038598,0,0,0,2,0,0
ENSMUSG00000081279,0,0,0,0,0,0
ENSMUSG00000083742,0,0,0,0,0,0
ENSMUSG00000086660,0,0,0,0,0,0
ENSMUSG00000115072,0,0,0,0,0,0
ENSMUSG00000082978,0,0,0,0,0,0
ENSMUSG00000115466,0,0,0,0,0,0
ENSMUSG00000085180,0,0,0,0,0,0
ENSMUSG00000081165,0,0,0,0,0,0
ENSMUSG00000083632,0,0,0,0,0,0
ENSMUSG00000083489,0,0,0,0,0,0
ENSMUSG00000028381,415,643,611,525,500,495
ENSMUSG00000081711,0,0,0,0,0,0
ENSMUSG00000081660,0,2,3,0,0,2
ENSMUSG00000094253,0,0,0,0,0,0
ENSMUSG00000038578,67,78,48,56,62,48
ENSMUSG00000028232,450,325,419,356,316,197
ENSMUSG00000083979,0,0,0,0,2,0
ENSMUSG00000028233,816,584,369,474,593,605
ENSMUSG00000040183,4,0,0,0,0,52
ENSMUSG00002076805,0,0,0,0,0,0
ENSMUSG00000083565,0,0,0,0,0,0
ENSMUSG00000094344,14,8,1,48,1,76
ENSMUSG00000042228,2765,2560,2672,1748,1457,1542
ENSMUSG00000083186,155,99,14,150,0,40
ENSMUSG00000028278,466,310,224,386,341,349
ENSMUSG00000077271,0,0,47,0,0,0
ENSMUSG00000028234,1748,1391,1290,1001,1131,1649
ENSMUSG00000088351,0,0,0,0,0,0
ENSMUSG00000081025,54,0,36,0,0,0
ENSMUSG00000077293,0,0,0,0,0,0
ENSMUSG00000085037,87,20,90,106,173,0
ENSMUSG00000078365,0,0,0,0,0,0
ENSMUSG00000003282,76,128,246,91,0,244
ENSMUSG00000028277,968,894,739,1278,1091,1057
ENSMUSG00000082851,0,0,0,0,0,0
ENSMUSG00000023267,0,0,0,0,0,0
ENSMUSG00000042198,0,0,78,0,112,62
ENSMUSG00000028280,0,0,0,0,0,0
ENSMUSG00000068240,250,290,338,134,60,90
ENSMUSG00000054659,0,0,0,0,0,0
ENSMUSG00000082991,0,0,0,0,0,0
ENSMUSG00000083887,0,0,0,0,0,0
ENSMUSG00000028236,0,0,0,0,0,0
ENSMUSG00000054679,0,0,0,0,0,0
ENSMUSG00000040128,1793,1594,1214,1504,1139,1926
ENSMUSG00000071019,0,0,0,0,0,0
ENSMUSG00000086127,0,0,0,0,0,0
ENSMUSG00000028382,6484,6245,7497,4283,6064,6825
ENSMUSG00000045573,0,0,52,0,0,0
ENSMUSG00000085996,0,0,0,4,0,0
ENSMUSG00000085155,0,0,0,0,0,0
ENSMUSG00000095971,0,0,0,0,0,0
ENSMUSG00000066324,950,1090,1549,701,1010,621
ENSMUSG00000028274,786,253,624,347,385,504
ENSMUSG00000083228,0,0,0,0,0,0
ENSMUSG00000087099,0,0,0,0,0,0
ENSMUSG00000084237,0,0,0,0,0,0
ENSMUSG00000080831,0,146,79,40,0,77
ENSMUSG00000086066,0,0,0,0,0,0
ENSMUSG00000098310,0,0,0,0,0,0
ENSMUSG00000081206,0,0,0,0,0,0
ENSMUSG00002075451,0,1,0,0,0,0
ENSMUSG00000077397,0,0,0,0,0,0
ENSMUSG00000049119,102,0,109,25,168,60
ENSMUSG00000044288,0,0,0,0,0,0
ENSMUSG00000028383,458,0,112,112,56,0
ENSMUSG00002075734,0,0,0,0,0,0
ENSMUSG00000077392,0,0,30,0,0,0
ENSMUSG00000083232,0,0,0,0,0,0
ENSMUSG00000084360,0,0,0,0,0,0
ENSMUSG00000028264,0,0,0,0,0,0
ENSMUSG00000045071,130,36,187,43,66,0
ENSMUSG00000080961,0,0,0,0,0,0
ENSMUSG00000028240,0,0,0,0,0,0
ENSMUSG00000085295,114,154,116,90,245,49
ENSMUSG00000038544,645,387,616,274,257,359
ENSMUSG00000028385,966,654,1020,873,594,949
ENSMUSG00000080772,3,21,50,43,0,23
ENSMUSG00000073843,3,39,48,0,48,26
ENSMUSG00000087841,0,0,0,0,0,0
ENSMUSG00000087602,0,0,0,0,0,0
ENSMUSG00000062554,0,47,40,58,0,182
ENSMUSG00000028386,0,70,0,0,0,0
ENSMUSG00000081384,0,0,0,0,0,0
ENSMUSG00000082649,0,0,0,0,0,0
ENSMUSG00002076201,0,0,0,0,0,0
ENSMUSG00000041333,0,0,0,0,0,0
ENSMUSG00000084119,0,0,0,0,0,0
ENSMUSG00000095588,4,0,0,1,1,1
ENSMUSG00000078689,0,0,0,0,0,0
ENSMUSG00000028291,466,174,676,388,361,293
ENSMUSG00000073842,0,0,0,0,0,0
ENSMUSG00000083239,0,0,0,0,0,0
ENSMUSG00000028249,6038,5540,6242,3353,5196,5313
ENSMUSG00000078688,0,0,0,0,0,0
ENSMUSG00000073840,0,0,0,0,0,0
ENSMUSG00000104347,46,0,4,0,0,0
ENSMUSG00000078687,0,0,0,0,0,0
ENSMUSG00000095455,0,0,0,0,0,0
ENSMUSG00000040044,1031,1072,845,703,623,740
ENSMUSG00000028245,605,520,558,618,451,664
ENSMUSG00000081913,0,0,0,0,0,0
ENSMUSG00000081388,0,0,0,0,0,0
ENSMUSG00000077302,0,0,0,0,0,0
ENSMUSG00000086052,0,0,0,0,0,0
ENSMUSG00000083023,0,0,0,0,0,0
ENSMUSG00000086070,0,0,0,0,0,0
ENSMUSG00000085630,0,0,0,0,0,0
ENSMUSG00000082024,0,0,0,0,0,0
ENSMUSG00000094771,0,0,0,0,0,0
ENSMUSG00000083068,0,0,0,0,0,0
ENSMUSG00000028292,180,56,202,60,74,70
ENSMUSG00000041261,0,0,0,0,0,0
ENSMUSG00000079993,0,0,0,0,0,0
ENSMUSG00002076441,0,0,0,0,0,0
ENSMUSG00000103127,0,0,0,0,0,0
ENSMUSG00000082151,0,0,0,0,0,0
ENSMUSG00000047187,1116,730,512,539,865,744
ENSMUSG00000082122,0,0,0,0,0,0
ENSMUSG00000028293,284,30,230,58,0,124
ENSMUSG00002076527,0,0,0,0,0,0
ENSMUSG00000041235,1416,674,800,584,858,1369
ENSMUSG00000028294,0,0,0,0,0,0
ENSMUSG00000083786,0,0,0,0,0,0
ENSMUSG00000075958,0,0,0,0,0,0
ENSMUSG00000071015,0,0,0,0,0,0
ENSMUSG00000041216,0,0,0,0,0,0
ENSMUSG00000087564,0,0,0,0,0,0
ENSMUSG00000028295,66,62,168,22,44,0
ENSMUSG00000039967,1696,1391,1770,802,1545,1177
ENSMUSG00000082367,0,0,16,0,4,0
ENSMUSG00000028298,0,0,0,0,0,0
ENSMUSG00000085824,0,0,0,0,0,0
ENSMUSG00000083956,0,0,0,0,0,0
ENSMUSG00000082709,0,0,0,0,0,0
ENSMUSG00000073910,165,234,237,292,358,189
ENSMUSG00000086792,0,0,0,0,0,0
ENSMUSG00000042993,10,25,0,44,8,0
ENSMUSG00000028300,1303,470,259,729,823,1214
ENSMUSG00000082762,0,14,71,39,39,1
ENSMUSG00000084828,0,0,0,0,0,0
ENSMUSG00000083934,0,0,0,0,0,0
ENSMUSG00000083851,0,0,0,0,0,0
ENSMUSG00000045083,0,0,0,0,0,0
ENSMUSG00000082169,0,0,0,0,0,0
ENSMUSG00000084352,0,0,0,0,0,0
ENSMUSG00000077851,0,0,0,0,0,0
ENSMUSG00000078057,0,0,0,0,0,0
ENSMUSG00000106425,0,0,0,0,0,0
ENSMUSG00002075100,0,0,0,0,0,0
ENSMUSG00000080969,2,0,0,0,0,0
ENSMUSG00000082732,0,0,0,0,0,0
ENSMUSG00000086026,0,0,0,0,0,0
ENSMUSG00000088718,0,0,0,0,0,0
ENSMUSG00000083983,0,0,0,0,0,0
ENSMUSG00000080057,0,0,0,0,0,0
ENSMUSG00000082899,0,0,0,0,0,0
ENSMUSG00000084148,0,0,0,0,0,0
ENSMUSG00000081427,0,0,0,0,0,0
ENSMUSG00000065344,0,0,0,0,0,0
ENSMUSG00000082238,0,0,0,0,0,0
ENSMUSG00000077738,0,0,0,0,0,0
ENSMUSG00000090839,0,0,0,0,0,0
ENSMUSG00000028287,0,0,0,0,0,0
ENSMUSG00000082302,0,0,0,0,0,0
ENSMUSG00000083271,0,0,0,0,0,0
ENSMUSG00000082022,0,0,0,0,0,0
ENSMUSG00000088339,0,0,0,0,0,0
ENSMUSG00000084220,0,0,0,2,0,0
ENSMUSG00000088526,0,0,0,0,0,0
ENSMUSG00000083202,0,0,0,0,0,0
ENSMUSG00000081352,0,0,0,0,0,0
ENSMUSG00000028405,632,492,745,825,891,590
ENSMUSG00000040296,630,665,905,391,336,440
ENSMUSG00000036822,669,318,569,396,347,591
ENSMUSG00000028407,0,0,0,32,0,0
ENSMUSG00000071014,80,0,19,3,21,66
ENSMUSG00000087137,0,0,0,0,0,0
ENSMUSG00000089585,0,0,0,0,0,0
ENSMUSG00000028207,3002,2180,3735,2298,1817,1919
ENSMUSG00000046593,0,0,0,0,0,0
ENSMUSG00000086355,0,0,0,0,0,0
ENSMUSG00000081720,0,0,0,0,0,0
ENSMUSG00002074917,0,0,0,0,0,0
ENSMUSG00000064698,0,0,0,0,0,0
ENSMUSG00000028411,122,48,185,173,183,107
ENSMUSG00000051279,0,0,0,0,0,0
ENSMUSG00000084095,0,0,0,0,0,0
ENSMUSG00000082501,0,0,0,0,0,0
ENSMUSG00000082008,0,0,0,0,0,0
ENSMUSG00000084215,38,0,0,1,0,0
ENSMUSG00000086080,0,0,0,0,0,0
ENSMUSG00000086455,0,0,0,0,0,0
ENSMUSG00000081361,0,0,0,0,0,0
ENSMUSG00000083997,0,0,0,0,0,0
ENSMUSG00000092880,0,0,0,0,0,0
ENSMUSG00000066315,24,10,40,0,14,6
ENSMUSG00000083220,2,0,48,2,0,0
ENSMUSG00002075454,0,0,0,0,0,0
ENSMUSG00000059482,116,27,13,106,0,0
ENSMUSG00000028410,891,1038,1053,377,680,972
ENSMUSG00000081715,0,0,0,0,0,0
ENSMUSG00000065452,0,0,0,0,0,0
ENSMUSG00000049969,442,493,571,330,530,600
ENSMUSG00000050323,41,136,0,0,0,54
ENSMUSG00000028409,1018,385,166,357,459,655
ENSMUSG00000056412,8,8,11,16,9,6
ENSMUSG00000083025,0,0,0,0,0,0
ENSMUSG00000105333,0,0,0,0,0,0
ENSMUSG00000081490,0,0,0,0,0,0
ENSMUSG00000028211,1059,860,601,324,849,673
ENSMUSG00000028413,1443,1332,1712,1215,862,1519
ENSMUSG00000096377,0,0,0,0,0,0
ENSMUSG00002075456,0,0,0,0,0,0
ENSMUSG00002075913,0,0,0,0,0,0
ENSMUSG00000081309,0,10,2,2,0,0
ENSMUSG00000028415,0,0,0,0,0,0
ENSMUSG00000028212,914,429,968,774,455,332
ENSMUSG00000028416,516,198,351,282,288,480
ENSMUSG00000028419,685,654,1027,612,721,646
ENSMUSG00000040738,795,482,744,445,290,407
ENSMUSG00000028423,1092,655,1284,832,1112,602
ENSMUSG00000092862,0,0,0,0,0,0
ENSMUSG00000028427,0,0,0,0,0,0
ENSMUSG00000088154,0,0,0,0,0,0
ENSMUSG00000028435,0,0,0,16,0,0
ENSMUSG00000045205,1024,586,749,1085,515,770
ENSMUSG00002074995,0,0,0,0,0,0
ENSMUSG00000028430,633,256,587,438,434,280
ENSMUSG00000081437,0,0,0,0,0,0
ENSMUSG00000036241,1821,1357,1540,943,1140,1024
ENSMUSG00000082186,0,49,0,60,0,84
ENSMUSG00002076291,0,0,61,0,0,0
ENSMUSG00000040728,43,0,0,50,45,0
ENSMUSG00000081884,0,0,0,0,1,0
ENSMUSG00000082255,0,0,0,0,0,0
ENSMUSG00000028433,1796,1608,1846,909,1571,1313
ENSMUSG00000089265,0,0,0,0,0,0
ENSMUSG00000089308,0,0,0,0,0,0
ENSMUSG00000040720,829,1039,1397,724,835,770
ENSMUSG00000093562,0,0,62,0,0,0
ENSMUSG00000081866,0,0,0,0,21,0
ENSMUSG00000028436,427,526,602,553,372,291
ENSMUSG00000086625,49,0,0,0,34,0
ENSMUSG00002076082,0,0,0,0,0,0
ENSMUSG00000087938,0,0,0,0,0,21
ENSMUSG00000088528,0,0,0,0,0,0
ENSMUSG00000078773,122,66,58,122,181,145
ENSMUSG00000094595,0,18,0,0,24,10
ENSMUSG00000084046,0,0,0,0,0,0
ENSMUSG00000028437,1455,1439,1449,1000,678,951
ENSMUSG00000028438,494,493,271,332,88,516
